timestamp,time_delta,packet_size,direction,Type
1529634880.815169,0.406206,1412,0,2
1529644963.502222,0.740318,1412,0,2
1522861278.405295,9.69641,1412,0,1
1522853105.016005,5.95941,1412,0,1
1522922669.622516,26.237,1392,0,4
1529541636.175493,0.657783,1412,0,2
1522943082.699107,36.2712,1412,0,4
1522853104.358521,5.30193,1412,0,1
1522928709.652089,4.21047,1294,0,4
1529564285.690088,0.618251,138,1,2
1522956053.158035,33.4576,1412,0,4
1529645508.000831,1.80836,1412,0,2
1522865358.381565,11.4114,1412,0,1
1529541636.128926,0.611216,1412,0,2
1522853104.171502,5.11491,1412,0,1
1522715510.972504,6.95684,436,0,3
1522954035.089797,43.6623,1412,0,4
1522940280.593269,25.5988,1294,0,4
1522943047.035078,0.607189,1412,0,4
1529634881.365384,0.956421,1412,0,2
1522865358.976888,12.0067,1412,0,1
1522953994.475069,3.04754,1412,0,4
1522954045.341229,53.9137,487,0,4
1522853101.516923,2.46033,1412,0,1
1522943082.848235,36.4203,1412,0,4
1522886704.071632,15.2682,1412,0,1
1529644964.141167,1.37926,1412,0,2
1527987789.383747,68.9792,104,1,0
1522964039.216012,0.271641,1412,0,4
1522928723.10825,17.6666,74,1,4
1522964083.338493,44.3941,1412,0,4
1522859388.380381,11.7216,1412,0,1
1522954013.841474,22.4139,126,1,4
1522865358.538877,11.5687,1412,0,1
1522853102.976774,3.92018,1412,0,1
1522940269.978791,14.9843,74,1,4
1522981563.83086,5.96606,1412,0,4
1522943096.704898,50.277,1412,0,4
1522842704.842756,21.0517,104,1,1
1522918016.036775,49.7211,1412,0,4
1529541636.3721,0.85439,1412,0,2
1522928759.166595,53.725,1294,0,4
1522865358.382801,11.4126,1412,0,1
1522853101.080388,2.02379,113,1,1
1522928753.60761,48.166,1294,0,4
1522956038.815221,19.1148,1412,0,4
1522956031.532783,11.8324,1412,0,4
1527851056.940581,95.3768,112,1,0
1522763861.233293,16.2098,98,0,1
1522853102.283481,3.22689,1412,0,1
1522918024.565568,58.2499,1412,0,4
1527741721.263985,3.3615,1412,0,0
1529634880.431967,0.0230041,84,0,2
1522886704.6972,15.8938,1412,0,1
1522964095.201458,56.2571,294,1,4
1522868694.151753,9.19391,1412,0,1
1522918739.140471,38.7785,1412,0,4
1529645506.966542,0.774073,1412,0,2
1522928731.675893,26.2343,74,1,4
1522922696.749406,53.3639,1392,0,4
1522940303.793085,48.7986,1294,0,4
1522842698.587479,14.7964,1412,0,1
1522853102.738318,3.68172,1412,0,1
1522861278.203958,9.49507,1412,0,1
1522953993.979061,2.55153,1412,0,4
1522763864.55632,19.5328,1412,1,1
1522981606.092416,48.2276,1412,0,4
1529644964.186476,1.42457,1412,0,2
1529626612.981996,0.994665,1412,0,2
1529626612.895618,0.908287,1412,0,2
1522953994.755318,3.32779,1412,0,4
1522868694.686357,9.72851,1412,0,1
1522842698.91932,15.1282,1412,0,1
1528085225.86071,62.0901,885,1,0
1522763865.393432,20.3699,1412,1,1
1529564287.628456,2.55662,1412,0,2
1522886708.718564,19.9151,101,1,1
1527760620.243931,107.006,92,0,0
1522763860.033516,15.01,1412,1,1
1522763862.767253,17.7438,1412,1,1
1522964070.313938,31.3696,1412,0,4
1522918739.160219,38.7982,1412,0,4
1529644962.81814,0.056236,1412,0,2
1522768773.268485,22.4371,1412,1,1
1529478747.784016,1.16041,1412,0,2
1522918752.895027,52.533,173,1,4
1529515407.903175,0.422407,1412,0,2
1522842691.832897,8.04182,1412,0,1
1522861277.747502,9.03862,1412,0,1
1522964051.350551,12.4062,1412,0,4
1522868693.666507,8.70866,1412,0,1
1522768764.177164,13.3458,110,0,1
1522861277.488649,8.77976,1412,0,1
1527987762.89964,42.4951,263,1,0
1529564286.628499,1.55666,1412,0,2
1522928739.055064,33.6134,1294,0,4
1522768769.314144,18.4828,1412,1,1
1522859388.850113,12.1913,120,1,1
1522943052.280006,5.85212,1412,0,4
1522981606.80824,48.9434,1412,0,4
1529515408.695971,1.2152,1412,0,2
1522943106.30835,59.8805,1412,0,4
1522635948.186183,7.12192,1294,0,3
1528083097.994495,40.9193,92,0,0
1522768771.423614,20.5923,1397,1,1
1522964095.064178,56.1198,1412,0,4
1522842703.001585,19.2105,101,1,1
1529515407.816823,0.336055,1412,0,2
1529644963.051779,0.289875,1412,0,2
1529626612.234597,0.247266,1412,0,2
1529644964.143945,1.38204,1412,0,2
1522868694.655041,9.6972,1412,0,1
1522768773.795262,22.9639,103,0,1
1529564285.886534,0.814697,1412,0,2
1522956068.136345,48.4359,668,1,4
1522654306.879012,5.78768,1294,0,3
1522943100.978237,54.5503,109,1,4
1522940285.852434,30.858,74,1,4
1529513491.556673,0.688597,1392,0,2
1522964070.300914,31.3565,1412,0,4
1522868693.816394,8.85855,1412,0,1
1529564286.365632,1.2938,1412,0,2
1522918720.234216,19.8722,1412,0,4
1527760554.908957,41.6706,87,0,0
1522865358.142214,11.1721,1412,0,1
1522868694.148325,9.19048,1412,0,1
1522922683.24571,39.8602,1392,0,4
1522853104.210965,5.15437,1412,0,1
1522922696.691112,53.3056,1392,0,4
1522859388.266077,11.6072,1412,0,1
1522981581.345481,23.4807,1412,0,4
1529644964.042938,1.28103,1412,0,2
1522956056.489696,36.7893,1412,0,4
1522981605.823509,47.9587,107,1,4
1522928731.724599,26.283,1294,0,4
1522964094.943374,55.999,1412,0,4
1522861277.086857,8.37797,1412,0,1
1527745241.646361,16.5692,100,1,0
1522928738.947755,33.5061,1294,0,4
1529554552.85397,1.30404,1412,0,2
1522922645.254078,1.86853,1392,0,4
1522861277.04924,8.34036,124,1,1
1529644963.383342,0.621438,126,1,2
1522861277.896783,9.1879,1412,0,1
1522954013.814436,22.3869,1412,0,4
1522716080.423949,7.89867,1294,0,3
1522842700.67134,16.8803,1412,0,1
1522943107.35712,60.9292,1412,0,4
1522928709.445788,4.00417,110,1,4
1529541635.748227,0.230517,905,0,2
1529478747.570996,0.947388,1412,0,2
1529645507.199403,1.00693,1412,0,2
1522956065.541548,45.8411,1412,0,4
1522888893.937179,11.4455,1412,0,1
1522842703.877636,20.0866,104,1,1
1522842703.759594,19.9685,1412,0,1
1527745273.010015,47.9329,258,1,0
1522842690.693208,6.90213,104,1,1
1522943052.388105,5.96022,1412,0,4
1522865358.698998,11.7288,1412,0,1
1522940255.960045,0.965582,1294,0,4
1529645507.821365,1.6289,1412,0,2
1529513491.628849,0.760773,1392,0,2
1522842706.763047,22.972,1412,0,1
1522956068.182309,48.4819,1412,0,4
1522886710.476867,21.6734,1412,0,1
1528085250.07113,86.3005,104,1,0
1522865358.188705,11.2185,1412,0,1
1529478747.599692,0.976084,1412,0,2
1522842709.05947,25.2684,1412,0,1
1522842696.400946,12.6099,1412,0,1
1522943082.761463,36.3336,1412,0,4
1522853099.648953,0.592358,1412,0,1
1522922683.175172,39.7896,1392,0,4
1522956020.38654,0.68611,1412,0,4
1522861277.304637,8.59575,1412,0,1
1522888894.313509,11.8218,1412,0,1
1522928739.070772,33.6292,1294,0,4
1522842704.393324,20.6022,1412,0,1
1522981572.139447,14.2746,1412,0,4
1529644962.931657,0.169753,1412,0,2
1529554552.761374,1.21145,1412,0,2
1522861277.587617,8.87873,1412,0,1
1522928723.073385,17.6318,1294,0,4
1522928723.024688,17.5831,1294,0,4
1522763857.503166,12.4797,1412,1,1
1522868694.065568,9.10772,1412,0,1
1527993515.7545,20.1016,107,1,0
1522886709.892075,21.0886,1412,0,1
1522981596.819452,38.9546,1412,0,4
1522940315.080249,60.0858,1294,0,4
1522853100.991383,1.93479,119,1,1
1522928723.091482,17.6499,74,1,4
1527741776.920562,59.0181,104,1,0
1527760576.141526,62.9032,386,1,0
1529478747.587123,0.963515,1412,0,2
1522940275.276174,20.2817,1294,0,4
1522940314.486395,59.4919,1294,0,4
1529626612.243503,0.256172,1412,0,2
1529513491.65874,0.790664,1392,0,2
1522853102.872173,3.81558,1412,0,1
1529644964.339764,1.57786,1412,0,2
1527791995.603016,74.1311,100,1,0
1522842699.180334,15.3893,101,1,1
1528083100.229747,43.1546,490,1,0
1522922683.163124,39.7776,1392,0,4
1522918739.305248,38.9432,1412,0,4
1522888893.994764,11.503,1412,0,1
1522956046.958426,27.258,1412,0,4
1522964058.665187,19.7208,1412,0,4
1522865359.271625,12.3015,1412,0,1
1522763857.439843,12.4164,1412,1,1
1522940274.206412,19.2119,1294,0,4
1522956047.127973,27.4275,1412,0,4
1529541636.519528,1.00182,1412,0,2
1522861278.289175,9.58029,1412,0,1
1529644963.410759,0.648855,1412,0,2
1522953995.166357,3.73883,1412,0,4
1522943063.075239,16.6473,125,1,4
1529634881.829874,1.42091,1412,0,2
1522768773.447858,22.6165,1412,1,1
1522888895.059073,12.5674,1412,0,1
1529478747.646264,1.02266,1412,0,2
1529634880.708461,0.299498,1412,0,2
1522964040.565277,1.62091,1412,0,4
1522928723.149985,17.7084,1294,0,4
1522842708.53085,24.7398,104,1,1
1522861277.634986,8.9261,1412,0,1
1529515408.169064,0.688296,1412,0,2
1529478747.019464,0.395856,126,1,2
1522918700.914508,0.552494,1412,0,4
1522853104.879368,5.82277,1412,0,1
1529644963.493891,0.731987,126,1,2
1522886700.841061,12.0376,101,1,1
1522928731.627862,26.1862,1294,0,4
1522868694.52798,9.57014,1412,0,1
1522865359.106638,12.1365,1412,0,1
1522943100.831227,54.4033,1412,0,4
1522768767.111036,16.2797,100,0,1
1522868694.425218,9.46737,1412,0,1
1522953994.457369,3.02984,1412,0,4
1522954003.201957,11.7744,1412,0,4
1529541636.132831,0.615121,1412,0,2
1522953998.757725,7.33019,1412,0,4
1522953994.412713,2.98518,1412,0,4
1529513491.302753,0.434677,1392,0,2
1522865358.057317,11.0872,1412,0,1
1522763866.297182,21.2737,95,0,1
1522868694.148917,9.19107,1412,0,1
1527760603.524761,90.2864,148,0,0
1522954003.121111,11.6936,1412,0,4
1522868694.232743,9.2749,1412,0,1
1522768763.238159,12.4068,100,0,1
1522716080.426356,7.90108,1294,0,3
1522886713.385485,24.5821,1412,0,1
1529478747.590199,0.966591,1412,0,2
1522928706.032785,0.591168,1294,0,4
1522888894.775059,12.2833,125,1,1
1522865358.704709,11.7345,1412,0,1
1522918009.820319,43.5047,1412,0,4
1522956056.536511,36.8361,1412,0,4
1522922644.459019,1.07347,1392,0,4
1522956046.937929,27.2375,1412,0,4
1522940261.489838,6.49537,74,1,4
1522888894.241187,11.7495,1412,0,1
1522928723.060337,17.6187,74,1,4
1529513491.508696,0.64062,106,1,2
1522842704.224591,20.4335,1412,0,1
1527924740.571968,90.0373,92,0,0
1522940275.222443,20.228,1294,0,4
1529644964.126129,1.36422,1412,0,2
1522956020.990563,1.29013,890,0,4
1522928706.041972,0.600355,1294,0,4
1522865358.506125,11.536,948,0,1
1528083117.40656,60.3314,257,1,0
1529554552.933904,1.38398,1412,0,2
1529626612.571242,0.583911,1412,0,2
1522940294.401864,39.4074,1294,0,4
1529644963.168931,0.407027,1412,0,2
1522861277.50612,8.79724,1412,0,1
1527745280.326815,55.2497,104,1,0
1522928731.63856,26.1969,1294,0,4
1529564286.342008,1.27017,1412,0,2
1522861277.733898,9.02501,1412,0,1
1522868694.023667,9.06582,1412,0,1
1527745330.497788,105.421,389,1,0
1522928739.062844,33.6212,1294,0,4
1522940255.872257,0.877794,1294,0,4
1529645506.88512,0.692651,1412,0,2
1529478746.930079,0.306471,1412,0,2
1522928715.468205,10.0266,74,1,4
1522928715.481292,10.0397,74,1,4
1522943073.326902,26.899,1412,0,4
1529541636.232969,0.715259,1412,0,2
1529634881.841174,1.43221,1412,0,2
1522715511.310474,7.29481,74,1,3
1522768764.688814,13.8575,103,0,1
1522763855.354505,10.331,1412,1,1
1522922662.117568,18.732,1392,0,4
1522940270.00291,15.0084,1294,0,4
1522928731.707634,26.266,1294,0,4
1529564286.650528,1.57869,1412,0,2
1522943106.240611,59.8127,1412,0,4
1527745251.859001,26.7819,98,1,0
1522928739.103785,33.6622,1294,0,4
1522918720.245648,19.8836,930,0,4
1529645507.982128,1.78966,1412,0,2
1522918009.812615,43.497,1412,0,4
1522859388.636289,11.9775,1412,0,1
1522956020.991564,1.29113,1412,0,4
1522763860.878384,15.8549,1412,1,1
1522943096.183308,49.7554,1412,0,4
1522943046.844508,0.416619,1412,0,4
1529645507.425152,1.23268,1412,0,2
1522956021.022575,1.32214,1412,0,4
1522853103.539417,4.48282,1412,0,1
1529513490.924417,0.0563409,1392,0,2
1527987758.683175,38.2786,258,1,0
1522943106.335295,59.9074,1412,0,4
1522763854.754454,9.73097,1412,1,1
1522763862.84759,17.8241,1412,1,1
1522964042.985998,4.04163,125,1,4
1522940314.628154,59.6337,1294,0,4
1522940261.587534,6.59307,1294,0,4
1522943082.721806,36.2939,1412,0,4
1522943073.366323,26.9384,126,1,4
1522888894.791351,12.2996,1412,0,1
1522763854.886942,9.86346,98,0,1
1529515408.751414,1.27065,1412,0,2
1522964051.298891,12.3545,1412,0,4
1522865359.001702,12.0315,1412,0,1
1522744995.44945,4.899,112,1,3
1522928722.976391,17.5348,74,1,4
1522956020.950319,1.24989,1412,0,4
1529645506.711485,0.519016,1412,0,2
1522853104.792732,5.73614,1412,0,1
1522943082.854129,36.4262,1412,0,4
1522888894.521613,12.0299,1412,0,1
1522888894.617848,12.1261,1412,0,1
1522943101.211163,54.7833,1412,0,4
1522956038.850198,19.1498,1412,0,4
1529554552.080406,0.530478,1412,0,2
1522918700.698222,0.336208,1412,0,4
1522865358.223112,11.253,1412,0,1
1522768766.175585,15.3442,94,0,1
1522922677.816541,34.431,1392,0,4
1522928709.636463,4.19485,1294,0,4
1522940314.652881,59.6584,74,1,4
1529554551.866406,0.316478,1412,0,2
1527745319.461948,94.3848,393,1,0
1522865358.923544,11.9534,1412,0,1
1522943063.108513,16.6806,1412,0,4
1529634881.518179,1.10922,125,1,2
1522981612.980398,55.1156,1412,0,4
1528085237.209129,73.4385,87,0,0
1522853101.163311,2.10672,1412,0,1
1529554552.32916,0.779232,1412,0,2
1522888894.736953,12.2452,1412,0,1
1529554551.995569,0.445641,1412,0,2
1522853104.993387,5.93679,1412,0,1
1522956046.993233,27.2928,1412,0,4
1527993578.625196,82.9723,101,1,0
1522956020.449665,0.749235,125,1,4
1522716079.697168,7.17189,1294,0,3
1527741779.702267,61.7998,262,1,0
1522943063.123357,16.6955,1412,0,4
1522868694.487166,9.52932,1412,0,1
1522842695.195221,11.4041,1412,0,1
1529554552.490238,0.94031,1412,0,2
1522861277.087433,8.37855,1412,0,1
1522763858.423737,13.4003,1412,1,1
1522886704.315788,15.5124,1412,0,1
1529644963.203193,0.441289,1412,0,2
1522888894.93029,12.4386,1412,0,1
1522768774.510441,23.6791,100,0,1
1522928709.75726,4.31564,110,1,4
1522964063.906178,24.9618,1412,0,4
1522943107.24834,60.8205,1412,0,4
1529644963.454418,0.692514,1412,0,2
1522888894.828782,12.3371,1412,0,1
1522943052.281496,5.85361,1412,0,4
1522928731.720356,26.2787,1294,0,4
1522918016.077717,49.7621,1412,0,4
1522842699.451302,15.6602,117,1,1
1522964040.760257,1.81589,1412,0,4
1522861277.727661,9.01878,1412,0,1
1527741721.294479,3.392,193,1,0
1522861278.438861,9.72998,1412,0,1
1522928744.383817,38.9422,1294,0,4
1522940275.204895,20.2104,1294,0,4
1529515408.71075,1.22998,1412,0,2
1522853101.727517,2.67092,1412,0,1
1522981572.170042,14.3052,1412,0,4
1522928723.123609,17.682,1294,0,4
1529515407.950964,0.470196,86,0,2
1522940255.580959,0.586496,1294,0,4
1522886703.619719,14.8163,1412,0,1
1522861278.521935,9.81305,1412,0,1
1529626612.227627,0.240296,1412,0,2
1522861278.265341,9.55646,1412,0,1
1522868694.63866,9.68081,1412,0,1
1522768762.573656,11.7423,1412,1,1
1529644963.45893,0.697026,1412,0,2
1522842690.97564,7.18456,1412,0,1
1522842696.967154,13.1761,103,1,1
1522842710.714944,26.9239,1412,0,1
1522865359.331742,12.3616,1412,0,1
1529478747.144474,0.520866,1412,0,2
1522940275.137325,20.1429,1294,0,4
1522964083.802674,44.8583,1412,0,4
1522964070.280833,31.3365,1412,0,4
1522635941.678211,0.613948,1294,0,3
1522981613.02286,55.1581,1412,0,4
1522964040.58094,1.63657,1412,0,4
1522964039.669211,0.72484,1412,0,4
1522943057.503806,11.0759,126,1,4
1529554552.062366,0.512438,1412,0,2
1522886698.754969,9.95153,101,1,1
1522868693.374992,8.41715,1412,0,1
1522922643.974996,0.589443,1392,0,4
1522917999.53421,33.2185,1412,0,4
1522943106.431088,60.0032,1412,0,4
1522956020.986564,1.28613,1412,0,4
1522859388.430698,11.7719,1412,0,1
1522888894.861096,12.3694,1412,0,1
1522953992.644207,1.21668,1412,0,4
1522853102.97792,3.92132,138,1,1
1529634882.008594,1.59963,114,1,2
1529478747.716522,1.09291,1412,0,2
1522853104.289193,5.2326,1412,0,1
1522918700.943695,0.581681,125,1,4
1522635948.992072,7.92781,74,1,3
1522918752.928394,52.5664,211,1,4
1528085249.932652,86.162,261,1,0
1522928738.998636,33.557,1294,0,4
1522886702.67022,13.8668,101,1,1
1522964039.391746,0.447375,125,1,4
1522940288.978647,33.9842,74,1,4
1527745315.63929,90.5622,87,0,0
1522859387.732424,11.0736,1412,0,1
1522861278.213296,9.50441,1412,0,1
1522954003.191766,11.7642,1412,0,4
1522922683.264682,39.8791,119,1,4
1529634881.534159,1.1252,1412,0,2
1529634880.819018,0.410055,1412,0,2
1522768767.64029,16.809,1412,1,1
1522861278.134829,9.42594,1412,0,1
1522868694.664742,9.7069,1412,0,1
1522956053.189054,33.4886,1412,0,4
1522888893.969246,11.4775,1412,0,1
1527993546.565431,50.9126,92,0,0
1522956025.945448,6.24502,1412,0,4
1522768766.463613,15.6323,1412,1,1
1522853104.914859,5.85826,1412,0,1
1522865359.250956,12.2808,1412,0,1
1522943096.685848,50.258,1412,0,4
1522842701.228423,17.4373,104,1,1
1522859387.838121,11.1793,1412,0,1
1522956053.162658,33.4622,125,1,4
1522888894.000856,11.5091,1412,0,1
1529644963.366892,0.604988,1412,0,2
1522928748.110012,42.6684,1294,0,4
1522954026.697157,35.2696,1412,0,4
1522940263.771534,8.77707,1294,0,4
1527760609.259001,96.0207,104,1,0
1522940313.309577,58.3151,74,1,4
1522954035.181006,43.7535,1412,0,4
1527987733.939077,13.5345,107,1,0
1522865359.448772,12.4786,1412,0,1
1529644964.120025,1.35812,1412,0,2
1522922696.627759,53.2422,1392,0,4
1522953998.689598,7.26207,1412,0,4
1522981596.836244,38.9714,125,1,4
1522853104.836294,5.7797,1412,0,1
1522943088.638211,42.2103,1412,0,4
1522981558.759325,0.894522,1412,0,4
1522768775.228989,24.3977,1412,1,1
1529644963.163492,0.401588,1412,0,2
1522964051.30851,12.3641,1412,0,4
1522981606.123174,48.2584,1412,0,4
1529645507.465891,1.27342,1412,0,2
1522940294.267241,39.2728,1294,0,4
1522859387.863249,11.2044,1412,0,1
1522886701.30435,12.5009,1412,0,1
1522928731.443624,26.002,1294,0,4
1522768775.250548,24.4192,90,0,1
1522763859.681983,14.6585,1412,1,1
1522964070.184013,31.2396,126,1,4
1529554552.231818,0.68189,1412,0,2
1522865359.083008,12.1128,1412,0,1
1522861277.554901,8.84602,1412,0,1
1522956021.499398,1.79897,585,0,4
1522943107.015151,60.5873,1412,0,4
1522842708.149878,24.3588,101,1,1
1522956021.058568,1.35814,1412,0,4
1522964043.023766,4.0794,1412,0,4
1522853104.081921,5.02533,1412,0,1
1522943101.580187,55.1523,1412,0,4
1522868694.181779,9.22393,1412,0,1
1522861277.471672,8.76279,1412,0,1
1522886711.129684,22.3263,101,1,1
1522940312.964317,57.9699,74,1,4
1522943052.234358,5.80647,1412,0,4
1522928739.023981,33.5824,1294,0,4
1522940274.211026,19.2166,74,1,4
1527993582.651137,86.9983,313,0,0
1522954003.205026,11.7775,126,1,4
1522964058.683439,19.7391,1412,0,4
1522768771.880631,21.0493,1412,1,1
1522842708.23858,24.4475,1412,0,1
1522953994.781329,3.3538,1412,0,4
1522842698.520331,14.7293,104,1,1
1522956019.766341,0.0659111,1412,0,4
1522940304.395833,49.4014,74,1,4
1522964051.408883,12.4645,1412,0,4
1529478747.808909,1.1853,1412,0,2
1522940294.214254,39.2198,1294,0,4
1529644963.804761,1.04286,1412,0,2
1522859388.414067,11.7552,116,1,1
1522943057.502444,11.0746,1412,0,4
1522861278.216702,9.50782,1412,0,1
1522868694.031075,9.07323,1412,0,1
1522981563.95805,6.09325,1412,0,4
1528083134.5193,77.4441,87,0,0
1522964075.643135,36.6988,288,1,4
1522861278.298165,9.58928,1412,0,1
1522859388.335904,11.6771,1412,0,1
1522922652.561626,9.17607,1392,0,4
1529644964.016046,1.25414,1412,0,2
1522928753.684222,48.2426,1294,0,4
1522956038.664324,18.9639,1412,0,4
1522768774.808752,23.9774,1412,1,1
1522964099.040324,60.096,1412,0,4
1522859387.707187,11.0484,1412,0,1
1522842704.489124,20.698,1412,0,1
1522868694.770074,9.81223,1412,0,1
1522928722.970867,17.5292,1294,0,4
1522964042.80339,3.85902,930,0,4
1522964075.712424,36.7681,1412,0,4
1522943063.072982,16.6451,1412,0,4
1522922652.571364,9.18581,1392,0,4
1522868694.233641,9.2758,111,1,1
1527745241.637057,16.5599,232,0,0
1522964076.322919,37.3785,1412,0,4
1529644963.892618,1.13071,126,1,2
1522940294.375314,39.3809,1294,0,4
1529513491.585517,0.717441,1392,0,2
1522928723.004868,17.5633,1294,0,4
1522956028.217702,8.51727,1412,0,4
1529478746.705464,0.0818558,100,1,2
1522888894.187705,11.696,1412,0,1
1522922655.960505,12.575,1392,0,4
1522853105.25121,6.19461,1412,0,1
